name,artists,album_name,date,song_id,cover_url,playlist,position,commit_date
Where'd It Go Wrong?,d4vd,Where'd It Go Wrong?,2024-12-19,3l2asA2bO5lrwuiWneZbh0,https://i.scdn.co/image/ab67616d0000b273dfd3a72632986e63bfa5fe58,CafeCroissant,13,2025-01-17
shake!the!city!,"Knock2, Naliya",nolimit,2025-01-17,0AdQigPVEFZrgzdBGHEnuC,https://i.scdn.co/image/ab67616d0000b2737b3e13a4e21a128c0d04c789,Mint,1,2025-01-17
Focus (feat. CLOVES),"John Summit, CLOVES",Focus (feat. CLOVES),2025-01-17,0xaXwvcjq7aAKwMKe22Bw7,https://i.scdn.co/image/ab67616d0000b273230042077277585b0ca30dc4,Mint,2,2025-01-17
Location,"Zerb, Ty Dolla $ign, Wiz Khalifa",Location,2025-01-03,6Ilomcr9iLplsgAvZjHkJP,https://i.scdn.co/image/ab67616d0000b27323ed374ad59469543181f7b7,Mint,3,2025-01-17
Hypnotized (feat. Ellie Goulding),"Anyma, Ellie Goulding",Hypnotized,2025-01-10,16qhKHGz2mDlFrxvNLYeHW,https://i.scdn.co/image/ab67616d0000b273ea945672c3cecfcbd5a94530,Mint,4,2025-01-17
Una Velita,Tiësto,Una Velita,2024-12-20,2KP7x5rt44zaTgcKBdLKkT,https://i.scdn.co/image/ab67616d0000b273dc3b8315fa3c4529d5d1ea1d,Mint,11,2025-01-17
Angel In The Dark,"Anyma, Massano, Nathan Nicholson",Angel In The Dark,2024-12-27,1omZLqRQ0nyXJwwYw94GPb,https://i.scdn.co/image/ab67616d0000b273a8191393f99a0c4798afc7cb,Mint,13,2025-01-17
A Gira,unfazed,A Gira,2025-01-10,5QwJtoSfJqEPHlNCm46uex,https://i.scdn.co/image/ab67616d0000b2739dc537c999d8290739c6aefa,Mint,16,2025-01-17
Euphoria (with Alok),"Armin van Buuren, Alok, Norma Jean Martine, LAWRENT",Euphoria (with Alok),2025-01-03,2Fv1x10CiHukDdu96CYeHc,https://i.scdn.co/image/ab67616d0000b27391dfaa4051432b4d5bf30d72,Mint,20,2025-01-17
Questions (feat. Ari Abdul),"Presley Regier, Ari Abdul",Questions (feat. Ari Abdul),2024-12-27,3kk0MeILiUA17MvF0Fz1At,https://i.scdn.co/image/ab67616d0000b273ca0180468824b432c435f088,GooseBumps,3,2025-01-17
Slow Motion,"Marshmello, Jonas Brothers",Slow Motion,2025-01-17,2xijXb00w9o7Ol04MPCL6c,https://i.scdn.co/image/ab67616d0000b273e20a58c0f47a1b5f180f1042,JustHits,1,2025-01-17
Location,"Zerb, Ty Dolla $ign, Wiz Khalifa",Location,2025-01-03,6Ilomcr9iLplsgAvZjHkJP,https://i.scdn.co/image/ab67616d0000b27323ed374ad59469543181f7b7,JustHits,9,2025-01-17
Are You Even Real (feat. Givēon),"Teddy Swims, Giveon",Are You Even Real (feat. Givēon),2025-01-10,4ZO4HvFADvujrrEidSatEC,https://i.scdn.co/image/ab67616d0000b273f5ac5b7a18587bcd0cddd886,JustHits,14,2025-01-17
By Your Side (In My Mind),Leony,By Your Side (In My Mind),2025-01-10,0pSwhT654HC2knBvjn5f89,https://i.scdn.co/image/ab67616d0000b2733baa9fa918ad7c0acd47217a,JustHits,16,2025-01-17
Confessions (feat. HEESEUNG & JAKE of ENHYPEN x Paul Russell),"Flo Rida, ENHYPEN, Paul Russell",Confessions (feat. HEESEUNG & JAKE of ENHYPEN x Paul Russell),2025-01-10,4UwTWjL9Twe11zDQTuQ2Lz,https://i.scdn.co/image/ab67616d0000b27371c07390ce3fcc9b6c7ce4cd,JustHits,20,2025-01-17
Party People,Rose Gray,Party People,2024-12-31,2Lw2oix2hvPOMwgyDObq66,https://i.scdn.co/image/ab67616d0000b273d1c34d7300053c8e230faab8,JustHits,28,2025-01-17
Tweaker,G3 GELO,Tweaker,2025-01-03,5nk6BxN9bM5rLNkA3pMOzn,https://i.scdn.co/image/ab67616d0000b273e9de80682fe4907050ada1ff,BigOnTheInternet,2,2025-01-10
BMF,SZA,SOS Deluxe: LANA,2024-12-20,3U3hFkMr0Q90pD24EkE3Pr,https://i.scdn.co/image/ab67616d0000b2737f5a318e3ff35defa8d0e4af,BigOnTheInternet,3,2025-01-10
PERFuMITO NUEVO,"Bad Bunny, RaiNao",DeBÍ TiRAR MáS FOToS,2025-01-05,1Q9Efnm5csdCMFynISxL2x,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,1,2025-01-10
BAILE INoLVIDABLE,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,2lTm559tuIvatlT1u0JYG2,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,2,2025-01-10
NUEVAYoL,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,5TFD2bmFKGhoCRbX61nXY5,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,4,2025-01-10
EL CLúB,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,0iKo4pNNjHHdKUcFARlfCa,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,5,2025-01-10
VOY A LLeVARTE PA PR,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,59D4DOkspUbWyMmbAPQkxZ,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,6,2025-01-10
PIToRRO DE COCO,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,14QaXYIK3K3QPtezqxRRPN,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,8,2025-01-10
WELTiTA,"Bad Bunny, Chuwi",DeBÍ TiRAR MáS FOToS,2025-01-05,5WEF0icHWmAZBBMglBd599,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,11,2025-01-10
DtMF,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,3sK8wGT43QFpWrvNQsrQya,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,14,2025-01-10
KETU TeCRÉ,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,4c2Pc0NrfkesPR0jff6q3F,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,16,2025-01-10
KLOuFRENS,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,4MUrUT38U98olfnyzMBCzm,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,18,2025-01-10
EoO,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,6J5kc12BW5HuP3d7C3vvx8,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ThisIsBadBunny,19,2025-01-10
T&A,Blondshell,T&A,2025-01-09,3FnEDWy3YuQh7EHekPsQfn,https://i.scdn.co/image/ab67616d0000b273c96dcec3621dd42be5ecb917,RockThis,3,2025-01-10
Loco,Neton Vega,Loco,2024-12-20,63EQbNhgaih4yg5412usWG,https://i.scdn.co/image/ab67616d0000b273c16bc1be28cd9728172a77f8,VivaLatino,1,2025-01-10
DtMF,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,3sK8wGT43QFpWrvNQsrQya,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,VivaLatino,2,2025-01-10
BAILE INoLVIDABLE,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,2lTm559tuIvatlT1u0JYG2,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,VivaLatino,3,2025-01-10
VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",DeBÍ TiRAR MáS FOToS,2025-01-05,7d6yK8v8J484SWH5prIQiE,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,VivaLatino,5,2025-01-10
ME JALO,"Fuerza Regida, Grupo Frontera",MALA MÍA,2024-12-19,3D24ErT1MMmUfXWotSj2A2,https://i.scdn.co/image/ab67616d0000b273d4cef83f06fc615fe94aeaf5,VivaLatino,9,2025-01-10
Aloh Aloh,Kapo,Aloh Aloh,2025-01-09,6Gs0ljTHKNdr0uJrSLIkGd,https://i.scdn.co/image/ab67616d0000b2737dfba1f457f2b6b8c4716b4b,VivaLatino,20,2025-01-10
BAILE INoLVIDABLE,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,2lTm559tuIvatlT1u0JYG2,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,TodayTopHits,4,2025-01-10
BMF,SZA,SOS Deluxe: LANA,2024-12-20,3U3hFkMr0Q90pD24EkE3Pr,https://i.scdn.co/image/ab67616d0000b2737f5a318e3ff35defa8d0e4af,TodayTopHits,12,2025-01-10
BAILE INoLVIDABLE,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,2lTm559tuIvatlT1u0JYG2,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ExitosColombia,2,2025-01-10
PERFuMITO NUEVO,"Bad Bunny, RaiNao",DeBÍ TiRAR MáS FOToS,2025-01-05,1Q9Efnm5csdCMFynISxL2x,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,ExitosColombia,5,2025-01-10
Orlando in Love,Japanese Breakfast,Orlando in Love,2025-01-07,3qDO9F32RqyPXK34ZujwBc,https://i.scdn.co/image/ab67616d0000b273cf66876b0fc8db86f90a7151,CafeCroissant,4,2025-01-10
Where'd It Go Wrong?,d4vd,Where'd It Go Wrong?,2024-12-19,3l2asA2bO5lrwuiWneZbh0,https://i.scdn.co/image/ab67616d0000b273dfd3a72632986e63bfa5fe58,CafeCroissant,7,2025-01-10
Location,"Zerb, Ty Dolla $ign, Wiz Khalifa",Location,2025-01-03,6Ilomcr9iLplsgAvZjHkJP,https://i.scdn.co/image/ab67616d0000b27323ed374ad59469543181f7b7,Mint,1,2025-01-10
Hypnotized (feat. Ellie Goulding),"Anyma, Ellie Goulding",Hypnotized (feat. Ellie Goulding),2025-01-10,16qhKHGz2mDlFrxvNLYeHW,https://i.scdn.co/image/ab67616d0000b273ea945672c3cecfcbd5a94530,Mint,2,2025-01-10
Una Velita,Tiësto,Una Velita,2024-12-20,2KP7x5rt44zaTgcKBdLKkT,https://i.scdn.co/image/ab67616d0000b273dc3b8315fa3c4529d5d1ea1d,Mint,8,2025-01-10
Angel In The Dark,"Anyma, Massano, Nathan Nicholson",Angel In The Dark,2024-12-27,1omZLqRQ0nyXJwwYw94GPb,https://i.scdn.co/image/ab67616d0000b273a8191393f99a0c4798afc7cb,Mint,11,2025-01-10
Euphoria (with Alok),"Armin van Buuren, Alok, Norma Jean Martine, LAWRENT",Euphoria (with Alok),2025-01-03,2Fv1x10CiHukDdu96CYeHc,https://i.scdn.co/image/ab67616d0000b27391dfaa4051432b4d5bf30d72,Mint,12,2025-01-10
Questions (feat. Ari Abdul),"Presley Regier, Ari Abdul",Questions (feat. Ari Abdul),2024-12-27,3kk0MeILiUA17MvF0Fz1At,https://i.scdn.co/image/ab67616d0000b273ca0180468824b432c435f088,GooseBumps,1,2025-01-10
By Your Side (In My Mind),Leony,By Your Side (In My Mind),2025-01-10,0pSwhT654HC2knBvjn5f89,https://i.scdn.co/image/ab67616d0000b2733baa9fa918ad7c0acd47217a,JustHits,10,2025-01-10
Confessions (feat. HEESEUNG & JAKE of ENHYPEN x Paul Russell),"Flo Rida, ENHYPEN, Paul Russell",Confessions (feat. HEESEUNG & JAKE of ENHYPEN x Paul Russell),2025-01-10,4UwTWjL9Twe11zDQTuQ2Lz,https://i.scdn.co/image/ab67616d0000b27371c07390ce3fcc9b6c7ce4cd,JustHits,14,2025-01-10
Party People,Rose Gray,Party People,2024-12-31,2Lw2oix2hvPOMwgyDObq66,https://i.scdn.co/image/ab67616d0000b273d1c34d7300053c8e230faab8,JustHits,21,2025-01-10
