name,artists,album_name,date,song_id,cover_url,playlist,position,commit_date
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",Ma Meilleure Ennemie (from the series Arcane League of Legends),2024-11-23,4lriIG2vNqwDWzOj2I9rtj,https://i.scdn.co/image/ab67616d0000b2732aab4ea84f431ad7d92fecbb,ThisIsStromae,4,2024-12-13
luther (with sza),"Kendrick Lamar, SZA",GNX,2024-11-22,45J4avUb9Ni0bnETYaYFVJ,https://i.scdn.co/image/ab67616d0000b273d9985092cd88bffd97653b58,TodayTopHits,2,2024-12-13
toxic till the end,ROSÉ,rosie,2024-12-06,1z5ebC9238uGoBgzYyvGpQ,https://i.scdn.co/image/ab67616d0000b2735074bd0894cb1340b8d8a678,TodayTopHits,10,2024-12-13
EL CLúB,Bad Bunny,EL CLúB,2024-12-05,3zOgFY5kpQ6p2cwPIquZks,https://i.scdn.co/image/ab67616d0000b2734331112097a80e410d085ec0,TodayTopHits,15,2024-12-13
Qué Pasaría...,"Rauw Alejandro, Bad Bunny",Cosa Nuestra,2024-11-15,0l0vcZMU7AOeQmUIREoI2U,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,TodayTopHits,25,2024-12-13
Khé?,"Rauw Alejandro, Romeo Santos",Cosa Nuestra,2024-11-15,1YYfyJ2yCvGFCxwjsIqEK9,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,VivaLatino,1,2024-12-13
NADIE,Tito Double P,NADIE,2024-11-21,7sd6zMrgGpEa7NkQm9TRrg,https://i.scdn.co/image/ab67616d0000b273369bcf083996da3c3b6d1f40,VivaLatino,2,2024-12-13
EL CLúB,Bad Bunny,EL CLúB,2024-12-05,3zOgFY5kpQ6p2cwPIquZks,https://i.scdn.co/image/ab67616d0000b2734331112097a80e410d085ec0,VivaLatino,4,2024-12-13
Qué Pasaría...,"Rauw Alejandro, Bad Bunny",Cosa Nuestra,2024-11-15,0l0vcZMU7AOeQmUIREoI2U,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,VivaLatino,5,2024-12-13
MIRAME REMIX,"Blessd, Anuel AA, Ovy On The Drums",MIRAME REMIX,2024-12-11,2S8bH7ABqJ02bWeH8bgQfU,https://i.scdn.co/image/ab67616d0000b273813dd84caa42f3c2b2402cde,VivaLatino,10,2024-12-13
gervonta,Peso Pluma,gervonta,2024-12-05,0hfXHqWhOpbR9YQmQojDMN,https://i.scdn.co/image/ab67616d0000b2730892be1577c5cdb7eee47fa7,VivaLatino,11,2024-12-13
Cosas Pendientes,Maluma,Cosas Pendientes,2024-11-21,0iVEujJcafOBnxa654fJYu,https://i.scdn.co/image/ab67616d0000b2733e6665989eeb44e512a29571,VivaLatino,12,2024-12-13
