name,artists,album_name,date,song_id,cover_url,playlist,position,commit_date
Another Part Of Me (feat. Sting),"Snoop Dogg, Dr. Dre, Sting",Another Part Of Me (feat. Sting),2024-11-29,50u1vw4DS6QQxJNXiMuWed,https://i.scdn.co/image/ab67616d0000b273bc26704c66d1471965d67e0f,FutursHits,21,2024-12-06
Comment te remplacer,"Carbonne, DYSTINCT, Michaël Brun",Comment te remplacer,2024-12-06,4EHbJvvAV3WglgTCkeflah,https://i.scdn.co/image/ab67616d0000b273838729d687222ab94abe2ddc,FutursHits,22,2024-12-06
toxic till the end,ROSÉ,rosie,2024-12-06,1z5ebC9238uGoBgzYyvGpQ,https://i.scdn.co/image/ab67616d0000b2735074bd0894cb1340b8d8a678,TodayTopHits,10,2024-12-06
EL CLúB,Bad Bunny,EL CLúB,2024-12-05,3zOgFY5kpQ6p2cwPIquZks,https://i.scdn.co/image/ab67616d0000b2734331112097a80e410d085ec0,TodayTopHits,18,2024-12-06
EL CLúB,Bad Bunny,EL CLúB,2024-12-05,3zOgFY5kpQ6p2cwPIquZks,https://i.scdn.co/image/ab67616d0000b2734331112097a80e410d085ec0,VivaLatino,4,2024-12-06
gervonta,Peso Pluma,gervonta,2024-12-05,0hfXHqWhOpbR9YQmQojDMN,https://i.scdn.co/image/ab67616d0000b2730892be1577c5cdb7eee47fa7,VivaLatino,10,2024-12-06
SRT,"Xavi, Fuerza Regida",SRT,2024-12-06,35Z5UYDKI5tyEfEsGMMRaz,https://i.scdn.co/image/ab67616d0000b273455833bfb9b7de5df57b594d,VivaLatino,14,2024-12-06
El Amor De Mi Herida,Carin Leon,Palabra De To's,2024-12-05,0QCTjU9xOvdDfe9LXEmxeT,https://i.scdn.co/image/ab67616d0000b273fccd4c13f08c8e0dff3c3bcf,VivaLatino,22,2024-12-06
ESTOY PUTIAO,"Feid, Sky Rompiendo, Dei V",LOS 9 DE FERXXO Y SKY ROMPIENDO,2024-11-29,0lhcaiGyAkmZg5RaC99ZbH,https://i.scdn.co/image/ab67616d0000b273c099e4b6e57fe7a2304b0213,ExitosColombia,24,2024-12-06
La gloire de nos pères,Patrick Fiori,La gloire de nos pères,2024-11-29,4TLTVC2ptKtrlUzkBSXq0A,https://i.scdn.co/image/ab67616d0000b2736d01c44643c4469bfbe52348,GrandHit,16,2024-12-06
Heavy Heart,"Loco Dice, Skrillex, Fireboy DML",Heavy Heart,2024-11-29,0tI2NvbF31oQNop2UeIvsC,https://i.scdn.co/image/ab67616d0000b273479a0d2de40a1652b4cf2cf3,Mint,1,2024-11-29
Ocean,"FISHER, AR/CO",Ocean,2024-11-29,6jhAJgaS9OttFwP5Cn8WII,https://i.scdn.co/image/ab67616d0000b2730445db0af0b11d14db1c4cfa,Mint,4,2024-11-29
