name,artists,album_name,date,song_id,cover_url,playlist,position,commit_date
+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,2024-11-08,3mg9jYNC1NihbthlglzrWP,https://i.scdn.co/image/ab67616d0000b273c665371d5e70273a44a8e301,ExitosColombia,3,2024-11-22
Hasta Aquí Llegué,"Nanpa Básico, Beéle",Duelo,2024-11-07,0Qe2g06yzLBuuSvVmFiweP,https://i.scdn.co/image/ab67616d0000b27367ce9ad1f945c3f709bd48f4,ExitosColombia,11,2024-11-22
DEPORTIVO,"Blessd, Anuel AA",DEPORTIVO,2024-11-14,0fKK51bU6lcCCwdNnv64t3,https://i.scdn.co/image/ab67616d0000b2739fee5cdf2743b01c5df33122,ExitosColombia,15,2024-11-22
Imagínate,"Danny Ocean, Kapo",Imagínate,2024-11-07,4zbEItKoaRId1vRZkoO0Uh,https://i.scdn.co/image/ab67616d0000b2737c8510f493813b5730a6f7ba,ExitosColombia,20,2024-11-22
Dystopia,ONE OK ROCK,Dystopia,2024-10-25,4WVcTxy8lZqrz3wp0Mp1DF,https://i.scdn.co/image/ab67616d0000b273487c05c6c311375802b335d6,RockThis,4,2024-11-15
Your House,Inhaler,Your House,2024-10-29,20xfgpCbTJBDjrTFh916Av,https://i.scdn.co/image/ab67616d0000b27322074c0d6b1a92a6bc68b763,RockThis,5,2024-11-15
Jerkin',Amyl and The Sniffers,Cartoon Darkness,2024-10-25,3rZwj7e7m61R5e9Tn3YTFa,https://i.scdn.co/image/ab67616d0000b27378edb934facb5c46ed42efea,RockThis,19,2024-11-15
I remember how your hands felt on mine,Wisp,I remember how your hands felt on mine,2024-10-31,4rWWNbsiorGPfSb7B4c8sy,https://i.scdn.co/image/ab67616d0000b273fbfb6cabdf8e0bba84dc31ab,RockThis,22,2024-11-15
Celebrate,"Jordan Rakei, STUTS",Celebrate,2024-11-08,0wDTskEQUKP63CjogXK6yc,https://i.scdn.co/image/ab67616d0000b2737bf0d0d836ec8289de4210a2,CafeCroissant,1,2024-11-15
Borrow mine,Liana Flores,Flower of the soul (full bloom),2024-10-25,3IB7RouchQngKLsY3ZWSS5,https://i.scdn.co/image/ab67616d0000b273576c0c7a334c2fda0ae0c631,CafeCroissant,6,2024-11-15
The Most,"Puggy, MARO",The Most,2024-11-08,56pFo1GZQCPvv4EZn87WQU,https://i.scdn.co/image/ab67616d0000b27332ad4eb0ce30001c5c0442fd,CafeCroissant,11,2024-11-15
Avalanches - DARGZ Remix,"Caravan Palace, DARGZ",Avalanches (DARGZ Remix),2024-10-25,0E8iffVZuT4fS2EoD6io6d,https://i.scdn.co/image/ab67616d0000b2737bc63a4c964140e8ed7a4383,CafeCroissant,16,2024-11-15
"Si, Es Así","El Alfa, Kim Loaiza","SI, ES ASÍ",2024-10-30,6r6B51W2S8BVrnhWbdSf2p,https://i.scdn.co/image/ab67616d0000b27345c7b01826db5c7508aa79fd,ThisIsElAlfa,25,2024-11-15
Say What,"Rampa, Adam Port, &ME, chuala, Keinemusik",Say What,2024-10-25,2GwsSbo6IbNDVvcm9rtmal,https://i.scdn.co/image/ab67616d0000b2738e09b9e428468678d05cfb5f,Mint,2,2024-11-15
Only I,HAYLA,Only I,2024-10-30,0vdrnfVsWCOtxOTO8z0vaV,https://i.scdn.co/image/ab67616d0000b27398191f094952fb942ebddbd7,Mint,3,2024-11-15
